,dataset,game_id,date,player_id,player,position,home_team,away_team,venue,starter,minutes,field_goals,field_goals_attempts,3_point,3_point_attempts,free_throw,free_throw_attempts,offensive_rebound,defensive_rebound,total_rebound,assists,personal_fouls,steals,turnovers,blocks,points,usage_rate,days_rest
2720,NBA 2021-2022 Regular Season,22100124,11-05-2021,1628367.0,Josh Jackson,G-F,Detroit,Brooklyn,H,Y,31.15,3.0,10.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,3.0,1.0,0.0,7.0,16.334553744703584,0.0
2721,NBA 2021-2022 Regular Season,22100124,11-05-2021,1630595.0,Cade Cunningham,G,Detroit,Brooklyn,H,Y,30.28,6.0,17.0,3.0,7.0,2.0,2.0,0.0,4.0,4.0,2.0,4.0,1.0,6.0,0.0,17.0,35.07662116759515,0.0
2722,NBA 2021-2022 Regular Season,22100124,11-05-2021,203482.0,Kelly Olynyk,F-C,Detroit,Brooklyn,H,N,25.2,5.0,11.0,2.0,4.0,2.0,4.0,2.0,8.0,10.0,2.0,2.0,1.0,0.0,1.0,14.0,22.521091461046986,0.0
2723,NBA 2021-2022 Regular Season,22100124,11-05-2021,202709.0,Cory Joseph,G,Detroit,Brooklyn,H,N,29.9,5.0,8.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,0.0,0.0,0.0,12.0,11.900305193243602,0.0
2724,NBA 2021-2022 Regular Season,22100124,11-05-2021,1626168.0,Trey Lyles,F,Detroit,Brooklyn,H,N,11.3,1.0,4.0,0.0,1.0,3.0,5.0,4.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,5.0,24.40352407879977,0.0
2725,NBA 2021-2022 Regular Season,22100124,11-05-2021,1628402.0,Frank Jackson,G,Detroit,Brooklyn,H,N,15.75,4.0,10.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,28.23961311730029,0.0
2726,NBA 2021-2022 Regular Season,22100124,11-05-2021,203585.0,Rodney McGruder,G,Detroit,Brooklyn,H,N,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2727,NBA 2021-2022 Regular Season,22100125,11-05-2021,1629640.0,Keldon Johnson,F-G,San Antonio,Orlando,R,Y,33.27,8.0,15.0,0.0,0.0,4.0,5.0,1.0,8.0,9.0,2.0,1.0,1.0,2.0,0.0,20.0,24.97352253811632,1.0
2728,NBA 2021-2022 Regular Season,22100125,11-05-2021,203926.0,Doug McDermott,F,San Antonio,Orlando,R,Y,25.5,3.0,11.0,1.0,5.0,3.0,3.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,10.0,22.60452684499693,1.0
2729,NBA 2021-2022 Regular Season,22100125,11-05-2021,1629234.0,Drew Eubanks,F-C,San Antonio,Orlando,R,Y,21.68,1.0,5.0,0.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,5.0,13.493319210148464,1.0
2730,NBA 2021-2022 Regular Season,22100125,11-05-2021,1628401.0,Derrick White,G,San Antonio,Orlando,R,Y,33.2,4.0,14.0,2.0,6.0,2.0,2.0,1.0,9.0,10.0,4.0,1.0,0.0,2.0,1.0,12.0,22.00218110089113,1.0
2731,NBA 2021-2022 Regular Season,22100125,11-05-2021,1627749.0,Dejounte Murray,G,San Antonio,Orlando,R,Y,35.98,9.0,16.0,1.0,2.0,1.0,1.0,0.0,11.0,11.0,7.0,1.0,3.0,3.0,1.0,20.0,23.38118283848442,1.0
2732,NBA 2021-2022 Regular Season,22100125,11-05-2021,201152.0,Thaddeus Young,F,San Antonio,Orlando,R,N,26.32,6.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,12.0,16.44165350420961,1.0
2733,NBA 2021-2022 Regular Season,22100125,11-05-2021,1629022.0,Lonnie Walker IV,G-F,San Antonio,Orlando,R,N,15.93,3.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,7.0,19.015757951133576,1.0
2734,NBA 2021-2022 Regular Season,22100125,11-05-2021,1630170.0,Devin Vassell,G-F,San Antonio,Orlando,R,N,25.52,5.0,12.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,12.0,22.79029648864385,1.0
2735,NBA 2021-2022 Regular Season,22100125,11-05-2021,1628966.0,Keita Bates-Diop,F,San Antonio,Orlando,R,N,14.73,0.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,11.398832060390305,1.0
2736,NBA 2021-2022 Regular Season,22100125,11-05-2021,1630200.0,Tre Jones,G,San Antonio,Orlando,R,N,4.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.306329467328966,1.0
2737,NBA 2021-2022 Regular Season,22100125,11-05-2021,1627854.0,Bryn Forbes,G,San Antonio,Orlando,R,N,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2738,NBA 2021-2022 Regular Season,22100125,11-05-2021,1630532.0,Franz Wagner,F,Orlando,San Antonio,H,Y,29.38,3.0,11.0,1.0,5.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,7.0,17.59889909109019,1.0
2739,NBA 2021-2022 Regular Season,22100125,11-05-2021,1628976.0,Wendell Carter Jr.,C-F,Orlando,San Antonio,H,Y,29.0,6.0,16.0,1.0,5.0,0.0,0.0,3.0,7.0,10.0,1.0,1.0,0.0,0.0,1.0,13.0,23.77267380672321,1.0
2740,NBA 2021-2022 Regular Season,22100125,11-05-2021,1628964.0,Mo Bamba,C,Orlando,San Antonio,H,Y,31.2,5.0,11.0,2.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,1.0,3.0,12.0,16.57229664410993,1.0
2741,NBA 2021-2022 Regular Season,22100125,11-05-2021,1630175.0,Cole Anthony,G,Orlando,San Antonio,H,Y,35.42,8.0,18.0,4.0,10.0,1.0,1.0,1.0,8.0,9.0,6.0,3.0,2.0,5.0,0.0,21.0,28.51445642796825,1.0
2742,NBA 2021-2022 Regular Season,22100125,11-05-2021,1630591.0,Jalen Suggs,G,Orlando,San Antonio,H,Y,27.52,4.0,11.0,1.0,6.0,3.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,5.0,2.0,12.0,27.117865642353134,1.0
2743,NBA 2021-2022 Regular Season,22100125,11-05-2021,203914.0,Gary Harris,G,Orlando,San Antonio,H,N,19.85,1.0,6.0,0.0,2.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0,14.934269137019568,5.0
2744,NBA 2021-2022 Regular Season,22100125,11-05-2021,1629643.0,Chuma Okeke,F,Orlando,San Antonio,H,N,19.97,4.0,7.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,2.0,2.0,8.0,19.41871514632811,1.0
2745,NBA 2021-2022 Regular Season,22100125,11-05-2021,203082.0,Terrence Ross,G-F,Orlando,San Antonio,H,N,26.98,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,3.0,3.0,0.0,2.0,9.390558602488976,1.0
2746,NBA 2021-2022 Regular Season,22100125,11-05-2021,1630181.0,R.J. Hampton,G,Orlando,San Antonio,H,N,20.68,4.0,7.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,11.0,18.501991533810926,1.0
2747,NBA 2021-2022 Regular Season,22100126,11-05-2021,1630217.0,Desmond Bane,G,Memphis,Washington,R,Y,21.75,4.0,8.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,16.557502329916115,1.0
2748,NBA 2021-2022 Regular Season,22100126,11-05-2021,1628991.0,Jaren Jackson Jr.,F-C,Memphis,Washington,R,Y,24.65,4.0,14.0,1.0,6.0,4.0,4.0,3.0,6.0,9.0,2.0,0.0,1.0,3.0,2.0,13.0,32.47338413464173,1.0
2749,NBA 2021-2022 Regular Season,22100126,11-05-2021,203500.0,Steven Adams,C,Memphis,Washington,R,Y,19.6,2.0,5.0,0.0,0.0,1.0,2.0,3.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,5.0,12.80067567567567,1.0
2750,NBA 2021-2022 Regular Season,22100126,11-05-2021,1629001.0,De'Anthony Melton,G,Memphis,Washington,R,Y,20.33,2.0,9.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,18.889339413195778,1.0
2751,NBA 2021-2022 Regular Season,22100126,11-05-2021,1629630.0,Ja Morant,G,Memphis,Washington,R,Y,29.42,4.0,17.0,0.0,2.0,3.0,4.0,2.0,4.0,6.0,4.0,0.0,0.0,1.0,0.0,11.0,28.658662061109364,1.0
2752,NBA 2021-2022 Regular Season,22100126,11-05-2021,1630533.0,Ziaire Williams,F,Memphis,Washington,R,N,18.83,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,9.0,18.128059020252323,1.0
2753,NBA 2021-2022 Regular Season,22100126,11-05-2021,203937.0,Kyle Anderson,F-G,Memphis,Washington,R,N,19.13,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,2.0,0.0,0.0,13.382828725222868,1.0
2754,NBA 2021-2022 Regular Season,22100126,11-05-2021,1630214.0,Xavier Tillman,F,Memphis,Washington,R,N,12.65,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,16.865185343446207,1.0
2755,NBA 2021-2022 Regular Season,22100126,11-05-2021,1626145.0,Tyus Jones,G,Memphis,Washington,R,N,17.13,3.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,7.0,16.041321531689306,1.0
2756,NBA 2021-2022 Regular Season,22100126,11-05-2021,1629723.0,John Konchar,G,Memphis,Washington,R,N,6.58,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,19.45391440072291,1.0
2757,NBA 2021-2022 Regular Season,22100126,11-05-2021,1629681.0,Killian Tillie,F-C,Memphis,Washington,R,N,9.98,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,12.826328332340353,5.0
2758,NBA 2021-2022 Regular Season,22100126,11-05-2021,1629633.0,Jarrett Culver,G-F,Memphis,Washington,R,N,9.98,2.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,16.58871797649352,8.0
2759,NBA 2021-2022 Regular Season,22100126,11-05-2021,1629634.0,Brandon Clarke,F,Memphis,Washington,R,N,9.98,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,34.20354221957427,5.0
2760,NBA 2021-2022 Regular Season,22100126,11-05-2021,1630583.0,Santi Aldama,F-C,Memphis,Washington,R,N,9.98,1.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,17.101771109787133,5.0
2761,NBA 2021-2022 Regular Season,22100126,11-05-2021,1630241.0,Sam Merrill,G,Memphis,Washington,R,N,9.98,1.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,14.194470021123324,5.0
2762,NBA 2021-2022 Regular Season,22100126,11-05-2021,203484.0,Kentavious Caldwell-Pope,G,Washington,Memphis,H,Y,26.02,4.0,10.0,4.0,7.0,0.0,0.0,1.0,6.0,7.0,3.0,1.0,2.0,0.0,0.0,12.0,17.125276822964313,1.0
2763,NBA 2021-2022 Regular Season,22100126,11-05-2021,1628398.0,Kyle Kuzma,F,Washington,Memphis,H,Y,24.98,5.0,10.0,3.0,4.0,0.0,0.0,0.0,6.0,6.0,3.0,1.0,0.0,1.0,0.0,13.0,19.62208459675278,1.0
2764,NBA 2021-2022 Regular Season,22100126,11-05-2021,1629655.0,Daniel Gafford,F-C,Washington,Memphis,H,Y,23.38,7.0,8.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,0.0,3.0,2.0,15.0,22.642106376605447,1.0
2765,NBA 2021-2022 Regular Season,22100126,11-05-2021,203078.0,Bradley Beal,G,Washington,Memphis,H,Y,27.3,7.0,12.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,7.0,1.0,0.0,5.0,0.0,17.0,29.90251486352489,1.0
2766,NBA 2021-2022 Regular Season,22100126,11-05-2021,203915.0,Spencer Dinwiddie,G,Washington,Memphis,H,Y,22.25,5.0,11.0,2.0,5.0,0.0,0.0,1.0,3.0,4.0,6.0,1.0,0.0,2.0,1.0,12.0,26.03503882308273,1.0
2767,NBA 2021-2022 Regular Season,22100126,11-05-2021,203526.0,Raul Neto,G,Washington,Memphis,H,N,25.75,7.0,8.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,2.0,0.0,15.0,17.304842832370152,1.0
2768,NBA 2021-2022 Regular Season,22100126,11-05-2021,1630166.0,Deni Avdija,F,Washington,Memphis,H,N,28.33,2.0,6.0,0.0,2.0,1.0,4.0,1.0,6.0,7.0,3.0,2.0,0.0,2.0,1.0,5.0,15.35140522637228,1.0
2769,NBA 2021-2022 Regular Season,22100126,11-05-2021,1626149.0,Montrezl Harrell,F-C,Washington,Memphis,H,N,24.62,9.0,11.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,0.0,2.0,1.0,2.0,1.0,18.0,25.121542959859525,1.0
2770,NBA 2021-2022 Regular Season,22100126,11-05-2021,1630557.0,Corey Kispert,F,Washington,Memphis,H,N,16.67,1.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,8.019190814640636,1.0
2771,NBA 2021-2022 Regular Season,22100126,11-05-2021,1628988.0,Aaron Holiday,G,Washington,Memphis,H,N,20.7,2.0,5.0,0.0,1.0,2.0,2.0,0.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,6.0,14.81027031972317,1.0
2772,NBA 2021-2022 Regular Season,22100127,11-05-2021,1629731.0,Dean Wade,F-C,Cleveland,Toronto,R,Y,25.78,4.0,9.0,0.0,4.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,0.0,8.0,17.182617720261835,1.0
2773,NBA 2021-2022 Regular Season,22100127,11-05-2021,1630596.0,Evan Mobley,C,Cleveland,Toronto,R,Y,38.37,7.0,14.0,0.0,3.0,4.0,4.0,0.0,5.0,5.0,2.0,2.0,0.0,2.0,1.0,18.0,20.503282863047943,1.0
2774,NBA 2021-2022 Regular Season,22100127,11-05-2021,1628386.0,Jarrett Allen,C,Cleveland,Toronto,R,Y,38.68,5.0,6.0,1.0,1.0,5.0,6.0,5.0,10.0,15.0,0.0,0.0,1.0,3.0,1.0,16.0,13.330264165982406,1.0
2775,NBA 2021-2022 Regular Season,22100127,11-05-2021,1629012.0,Collin Sexton,G,Cleveland,Toronto,R,Y,31.83,4.0,18.0,1.0,5.0,0.0,0.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,9.0,27.833357513562685,1.0
2776,NBA 2021-2022 Regular Season,22100127,11-05-2021,1629636.0,Darius Garland,G,Cleveland,Toronto,R,Y,36.37,8.0,12.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,8.0,1.0,1.0,4.0,0.0,21.0,21.094868752342656,1.0
2777,NBA 2021-2022 Regular Season,22100127,11-05-2021,201937.0,Ricky Rubio,G,Cleveland,Toronto,R,N,22.17,4.0,8.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,5.0,0.0,3.0,0.0,11.0,23.73684470798737,1.0
2778,NBA 2021-2022 Regular Season,22100127,11-05-2021,1626224.0,Cedi Osman,F,Cleveland,Toronto,R,N,26.02,5.0,12.0,5.0,10.0,2.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,17.0,25.127617140916403,1.0
2779,NBA 2021-2022 Regular Season,22100127,11-05-2021,1629685.0,Dylan Windler,G-F,Cleveland,Toronto,R,N,11.28,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.85404051114096,1.0
2780,NBA 2021-2022 Regular Season,22100127,11-05-2021,1630205.0,Lamar Stevens,F,Cleveland,Toronto,R,N,9.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,13.988459520895264,5.0
2781,NBA 2021-2022 Regular Season,22100127,11-05-2021,1630567.0,Scottie Barnes,F,Toronto,Cleveland,H,Y,38.35,7.0,19.0,0.0,0.0,0.0,0.0,6.0,3.0,9.0,4.0,1.0,1.0,0.0,2.0,14.0,21.242360258110445,5.0
2782,NBA 2021-2022 Regular Season,22100127,11-05-2021,1628384.0,OG Anunoby,F,Toronto,Cleveland,H,Y,36.8,10.0,21.0,3.0,7.0,0.0,0.0,2.0,4.0,6.0,5.0,4.0,1.0,0.0,1.0,23.0,24.467298103359905,1.0
2783,NBA 2021-2022 Regular Season,22100127,11-05-2021,1630173.0,Precious Achiuwa,F,Toronto,Cleveland,H,Y,18.23,2.0,3.0,0.0,1.0,1.0,2.0,2.0,6.0,8.0,0.0,3.0,0.0,1.0,0.0,5.0,11.47751028548908,1.0
2784,NBA 2021-2022 Regular Season,22100127,11-05-2021,1629018.0,Gary Trent Jr.,G-F,Toronto,Cleveland,H,Y,37.03,7.0,14.0,3.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,3.0,2.0,17.0,19.683836391936985,1.0
2785,NBA 2021-2022 Regular Season,22100127,11-05-2021,1627832.0,Fred VanVleet,G,Toronto,Cleveland,H,Y,37.02,6.0,18.0,4.0,8.0,2.0,3.0,0.0,6.0,6.0,6.0,2.0,1.0,3.0,0.0,18.0,25.850700325365107,1.0
2786,NBA 2021-2022 Regular Season,22100127,11-05-2021,203920.0,Khem Birch,C,Toronto,Cleveland,H,N,29.63,2.0,8.0,0.0,1.0,0.0,0.0,7.0,1.0,8.0,2.0,1.0,0.0,0.0,2.0,4.0,11.576382626406886,1.0
2787,NBA 2021-2022 Regular Season,22100127,11-05-2021,1629004.0,Svi Mykhailiuk,G-F,Toronto,Cleveland,H,N,19.02,1.0,5.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,11.271300513289829,1.0
2788,NBA 2021-2022 Regular Season,22100127,11-05-2021,1630625.0,Dalano Banton,F,Toronto,Cleveland,H,N,9.52,5.0,7.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,11.0,39.993605159105456,1.0
2789,NBA 2021-2022 Regular Season,22100127,11-05-2021,1628449.0,Chris Boucher,F-C,Toronto,Cleveland,H,N,7.02,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23.697861161240947,1.0
2790,NBA 2021-2022 Regular Season,22100127,11-05-2021,1630201.0,Malachi Flynn,G,Toronto,Cleveland,H,N,7.4,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0,11.588115446636351,1.0
2791,NBA 2021-2022 Regular Season,22100128,11-05-2021,1629628.0,RJ Barrett,F-G,New York,Milwaukee,R,Y,39.38,8.0,21.0,2.0,7.0,2.0,2.0,2.0,5.0,7.0,3.0,2.0,0.0,2.0,0.0,20.0,23.968347328251937,1.0
2792,NBA 2021-2022 Regular Season,22100128,11-05-2021,203944.0,Julius Randle,F-C,New York,Milwaukee,R,Y,33.28,11.0,22.0,3.0,9.0,7.0,10.0,5.0,7.0,12.0,4.0,4.0,0.0,3.0,2.0,32.0,34.91752812404986,1.0
2793,NBA 2021-2022 Regular Season,22100128,11-05-2021,1629011.0,Mitchell Robinson,C-F,New York,Milwaukee,R,Y,21.15,1.0,2.0,0.0,0.0,2.0,3.0,2.0,4.0,6.0,1.0,1.0,2.0,1.0,0.0,4.0,8.073332772685225,1.0
2794,NBA 2021-2022 Regular Season,22100128,11-05-2021,203095.0,Evan Fournier,G-F,New York,Milwaukee,R,Y,24.73,2.0,7.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,14.192808018297214,1.0
2795,NBA 2021-2022 Regular Season,22100128,11-05-2021,202689.0,Kemba Walker,G,New York,Milwaukee,R,Y,15.22,2.0,8.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,25.969574047046475,1.0
2796,NBA 2021-2022 Regular Season,22100128,11-05-2021,201565.0,Derrick Rose,G,New York,Milwaukee,R,N,30.42,10.0,18.0,2.0,6.0,1.0,1.0,2.0,6.0,8.0,4.0,0.0,2.0,0.0,0.0,23.0,23.95968951152898,1.0
2797,NBA 2021-2022 Regular Season,22100128,11-05-2021,203457.0,Nerlens Noel,C-F,New York,Milwaukee,R,N,24.48,2.0,2.0,0.0,0.0,2.0,2.0,5.0,8.0,13.0,0.0,4.0,4.0,3.0,1.0,6.0,9.49391614353251,1.0
2798,NBA 2021-2022 Regular Season,22100128,11-05-2021,1630167.0,Obi Toppin,F,New York,Milwaukee,R,N,14.72,1.0,5.0,0.0,2.0,4.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,6.0,18.151744285959783,1.0
2799,NBA 2021-2022 Regular Season,22100128,11-05-2021,202692.0,Alec Burks,G,New York,Milwaukee,R,N,12.77,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,6.1903980735481205,1.0
2800,NBA 2021-2022 Regular Season,22100128,11-05-2021,1630193.0,Immanuel Quickley,G,New York,Milwaukee,R,N,18.27,4.0,9.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,9.0,19.47078408847524,1.0
2801,NBA 2021-2022 Regular Season,22100128,11-05-2021,1630579.0,Jericho Sims,C,New York,Milwaukee,R,N,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2802,NBA 2021-2022 Regular Season,22100128,11-05-2021,1628995.0,Kevin Knox II,F,New York,Milwaukee,R,N,1.38,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,53.84659448931661,13.0
2803,NBA 2021-2022 Regular Season,22100128,11-05-2021,1629656.0,Quentin Grimes,G,New York,Milwaukee,R,N,1.38,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64180557942373,13.0
2804,NBA 2021-2022 Regular Season,22100128,11-05-2021,1630540.0,Miles McBride,G,New York,Milwaukee,R,N,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2805,NBA 2021-2022 Regular Season,22100128,11-05-2021,1626192.0,Pat Connaughton,G,Milwaukee,New York,H,Y,27.63,2.0,8.0,1.0,7.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,5.0,16.351371828246755,2.0
2806,NBA 2021-2022 Regular Season,22100128,11-05-2021,203507.0,Giannis Antetokounmpo,F,Milwaukee,New York,H,Y,30.5,7.0,17.0,2.0,7.0,9.0,11.0,1.0,6.0,7.0,4.0,3.0,2.0,3.0,0.0,25.0,36.79483260912503,2.0
2807,NBA 2021-2022 Regular Season,22100128,11-05-2021,203648.0,Thanasis Antetokounmpo,F,Milwaukee,New York,H,Y,18.03,1.0,4.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,14.433173626285509,2.0
2808,NBA 2021-2022 Regular Season,22100128,11-05-2021,1628960.0,Grayson Allen,G,Milwaukee,New York,H,Y,31.17,8.0,12.0,6.0,9.0,0.0,0.0,1.0,4.0,5.0,2.0,2.0,1.0,0.0,1.0,22.0,17.393201294108096,2.0
2809,NBA 2021-2022 Regular Season,22100128,11-05-2021,201588.0,George Hill,G,Milwaukee,New York,H,Y,25.02,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,6.0,5.417127141660166,2.0
2810,NBA 2021-2022 Regular Season,22100128,11-05-2021,1626171.0,Bobby Portis,F,Milwaukee,New York,H,N,24.37,3.0,9.0,0.0,1.0,0.0,0.0,3.0,5.0,8.0,1.0,2.0,0.0,1.0,2.0,6.0,18.538711678886248,2.0
2811,NBA 2021-2022 Regular Season,22100128,11-05-2021,201950.0,Jrue Holiday,G,Milwaukee,New York,H,N,20.33,3.0,8.0,1.0,3.0,3.0,4.0,0.0,4.0,4.0,3.0,2.0,0.0,5.0,0.0,10.0,32.80077145769503,12.0
2812,NBA 2021-2022 Regular Season,22100128,11-05-2021,1629670.0,Jordan Nwora,F,Milwaukee,New York,H,N,23.53,5.0,13.0,3.0,8.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,13.0,28.80079071065392,2.0
2813,NBA 2021-2022 Regular Season,22100128,11-05-2021,1628400.0,Semi Ojeleye,F,Milwaukee,New York,H,N,18.83,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,11.996505672184224,2.0
2814,NBA 2021-2022 Regular Season,22100128,11-05-2021,203918.0,Rodney Hood,G-F,Milwaukee,New York,H,N,16.58,1.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,16.022411418896333,2.0
2815,NBA 2021-2022 Regular Season,22100128,11-05-2021,1629620.0,Justin Robinson,G,Milwaukee,New York,H,N,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
2816,NBA 2021-2022 Regular Season,22100129,11-05-2021,202331.0,Paul George,F,LA Clippers,Minnesota,R,Y,37.83,4.0,20.0,0.0,7.0,13.0,14.0,0.0,10.0,10.0,6.0,4.0,3.0,6.0,0.0,21.0,34.26461981722415,1.0
2817,NBA 2021-2022 Regular Season,22100129,11-05-2021,201587.0,Nicolas Batum,G-F,LA Clippers,Minnesota,R,Y,29.1,5.0,7.0,2.0,4.0,0.0,1.0,2.0,6.0,8.0,1.0,2.0,1.0,0.0,0.0,12.0,10.304956556971144,1.0
2818,NBA 2021-2022 Regular Season,22100129,11-05-2021,1627826.0,Ivica Zubac,C,LA Clippers,Minnesota,R,Y,30.9,5.0,7.0,0.0,0.0,4.0,6.0,4.0,10.0,14.0,0.0,2.0,2.0,5.0,1.0,14.0,19.096281850171707,1.0
2819,NBA 2021-2022 Regular Season,22100129,11-05-2021,202339.0,Eric Bledsoe,G,LA Clippers,Minnesota,R,Y,29.23,2.0,13.0,0.0,4.0,5.0,5.0,1.0,5.0,6.0,4.0,2.0,3.0,0.0,0.0,9.0,20.95950353094789,1.0
